date,max_temp,min_temp,pcp
2024-01-24T02:00:00Z;1.3;0.00
2024-01-24T03:00:00Z;0.8;0.00
2024-01-24T04:00:00Z;0.4;0.00
2024-01-24T05:00:00Z;0.1;0.00
2024-01-24T06:00:00Z;-0.3;0.00
2024-01-24T07:00:00Z;-0.8;0.00
2024-01-24T08:00:00Z;-1.4;0.00
2024-01-24T09:00:00Z;-1.9;0.00
2024-01-24T10:00:00Z;-2.0;0.00
2024-01-24T11:00:00Z;-2.2;0.00
2024-01-24T12:00:00Z;-2.3;0.00
2024-01-24T13:00:00Z;-1.7;0.00
2024-01-24T14:00:00Z;-1.1;0.00
2024-01-24T15:00:00Z;-0.5;0.00
2024-01-24T16:00:00Z;0.1;0.00
2024-01-24T17:00:00Z;0.7;0.00
2024-01-24T18:00:00Z;1.3;0.00
2024-01-24T19:00:00Z;2.2;0.00
2024-01-24T20:00:00Z;3.1;0.00
2024-01-24T21:00:00Z;4.0;0.00
2024-01-24T22:00:00Z;3.3;0.00
2024-01-24T23:00:00Z;2.6;0.00
2024-01-25T00:00:00Z;1.9;0.00
2024-01-25T01:00:00Z;1.8;0.00
2024-01-25T02:00:00Z;1.7;0.00
2024-01-25T03:00:00Z;1.5;0.00
2024-01-25T04:00:00Z;1.7;0.00
2024-01-25T05:00:00Z;1.9;0.00
2024-01-25T06:00:00Z;2.1;0.00
2024-01-25T07:00:00Z;2.2;0.00
2024-01-25T08:00:00Z;2.3;0.00
2024-01-25T09:00:00Z;2.4;0.00
2024-01-25T10:00:00Z;2.6;0.00
2024-01-25T11:00:00Z;2.8;0.00
2024-01-25T12:00:00Z;3.0;0.00
2024-01-25T13:00:00Z;3.4;0.00
2024-01-25T14:00:00Z;3.9;0.00
2024-01-25T15:00:00Z;4.4;0.00
2024-01-25T16:00:00Z;6.9;0.00
2024-01-25T17:00:00Z;9.4;0.00
2024-01-25T18:00:00Z;11.9;0.00
2024-01-25T19:00:00Z;13.7;0.00
2024-01-25T20:00:00Z;15.6;0.00
2024-01-25T21:00:00Z;17.4;0.00
2024-01-25T22:00:00Z;16.7;0.00
2024-01-25T23:00:00Z;16.0;0.00
2024-01-26T00:00:00Z;15.3;0.00
2024-01-26T01:00:00Z;15.0;0.00
2024-01-26T02:00:00Z;14.7;0.00
2024-01-26T03:00:00Z;14.4;0.00
2024-01-26T04:00:00Z;14.4;0.00
2024-01-26T05:00:00Z;14.4;0.00
2024-01-26T06:00:00Z;14.4;0.00
2024-01-26T07:00:00Z;14.4;0.00
2024-01-26T08:00:00Z;14.5;0.00
2024-01-26T09:00:00Z;14.6;0.00
2024-01-26T10:00:00Z;14.5;0.00
2024-01-26T11:00:00Z;14.4;0.00
2024-01-26T12:00:00Z;14.4;0.00
2024-01-26T13:00:00Z;14.2;0.00
2024-01-26T14:00:00Z;14.1;0.00
2024-01-26T15:00:00Z;14.0;0.00
2024-01-26T16:00:00Z;15.2;0.00
2024-01-26T17:00:00Z;16.5;0.00
2024-01-26T18:00:00Z;17.8;0.00
2024-01-26T19:00:00Z;18.1;0.00
2024-01-26T20:00:00Z;18.4;0.00
2024-01-26T21:00:00Z;18.7;0.00
2024-01-26T22:00:00Z;17.5;0.00
2024-01-26T23:00:00Z;16.3;0.00
2024-01-27T00:00:00Z;15.2;0.00
2024-01-27T01:00:00Z;14.6;0.00
2024-01-27T02:00:00Z;14.0;0.00
2024-01-27T03:00:00Z;13.4;0.00
2024-01-27T04:00:00Z;13.5;0.00
2024-01-27T05:00:00Z;13.5;0.00
2024-01-27T06:00:00Z;13.6;0.00
2024-01-27T07:00:00Z;13.7;0.00
2024-01-27T08:00:00Z;13.9;0.00
2024-01-27T09:00:00Z;14.0;0.00
2024-01-27T10:00:00Z;14.0;0.00
2024-01-27T11:00:00Z;13.9;0.00
2024-01-27T12:00:00Z;13.9;0.00
2024-01-27T13:00:00Z;14.0;0.00
2024-01-27T14:00:00Z;14.1;0.00
2024-01-27T15:00:00Z;14.2;0.00
2024-01-27T16:00:00Z;16.1;0.00
2024-01-27T17:00:00Z;18.0;0.00
2024-01-27T18:00:00Z;19.9;0.00
2024-01-27T19:00:00Z;20.3;0.00
2024-01-27T20:00:00Z;20.6;0.00
2024-01-27T21:00:00Z;20.9;0.00
2024-01-27T22:00:00Z;19.6;0.00
2024-01-27T23:00:00Z;18.2;0.00
2024-01-28T00:00:00Z;16.9;0.00
2024-01-28T01:00:00Z;15.7;0.00
2024-01-28T02:00:00Z;14.5;0.00
2024-01-28T03:00:00Z;13.3;0.00
2024-01-28T04:00:00Z;12.1;0.00
2024-01-28T05:00:00Z;10.9;0.00
2024-01-28T06:00:00Z;9.8;0.00
2024-01-28T07:00:00Z;9.5;0.00
2024-01-28T08:00:00Z;9.3;0.00
2024-01-28T09:00:00Z;9.0;0.00
2024-01-28T10:00:00Z;9.2;0.00
2024-01-28T11:00:00Z;9.3;0.00
2024-01-28T12:00:00Z;9.5;0.00
2024-01-28T13:00:00Z;10.1;0.00
2024-01-28T14:00:00Z;10.7;0.00
2024-01-28T15:00:00Z;11.4;0.00
2024-01-28T16:00:00Z;13.2;0.00
2024-01-28T17:00:00Z;15.1;0.00
2024-01-28T18:00:00Z;17.0;0.00
2024-01-28T19:00:00Z;17.7;0.00
2024-01-28T20:00:00Z;18.4;0.00
2024-01-28T21:00:00Z;19.1;0.00
2024-01-28T22:00:00Z;18.1;0.00
2024-01-28T23:00:00Z;17.1;0.00
2024-01-29T00:00:00Z;16.1;0.00
2024-01-29T01:00:00Z;15.5;0.00
2024-01-29T02:00:00Z;14.9;0.00
2024-01-29T03:00:00Z;14.3;0.00
2024-01-29T04:00:00Z;14.0;0.00
2024-01-29T05:00:00Z;13.7;0.00
2024-01-29T06:00:00Z;13.3;0.00
2024-01-29T07:00:00Z;13.1;0.00
2024-01-29T08:00:00Z;13.0;0.00
2024-01-29T09:00:00Z;12.8;0.00
2024-01-29T10:00:00Z;12.7;0.00
2024-01-29T11:00:00Z;12.7;0.00
2024-01-29T12:00:00Z;12.6;0.00
2024-01-29T13:00:00Z;13.0;0.00
2024-01-29T14:00:00Z;13.4;0.00
2024-01-29T15:00:00Z;13.8;0.00
2024-01-29T16:00:00Z;16.0;0.00
2024-01-29T17:00:00Z;18.2;0.00
2024-01-29T18:00:00Z;20.4;0.00
2024-01-29T19:00:00Z;20.6;0.00
2024-01-29T20:00:00Z;20.8;0.00
2024-01-29T21:00:00Z;21.0;0.00
2024-01-29T22:00:00Z;19.5;0.00
2024-01-29T23:00:00Z;18.1;0.00
2024-01-30T00:00:00Z;16.6;0.00
2024-01-30T01:00:00Z;15.4;0.00
2024-01-30T02:00:00Z;14.3;0.00
2024-01-30T03:00:00Z;13.1;0.00
2024-01-30T04:00:00Z;12.1;0.00
2024-01-30T05:00:00Z;11.1;0.00
2024-01-30T06:00:00Z;10.0;0.00
2024-01-30T07:00:00Z;9.3;0.00
2024-01-30T08:00:00Z;8.5;0.00
2024-01-30T09:00:00Z;7.7;0.00
2024-01-30T10:00:00Z;7.5;0.00
2024-01-30T11:00:00Z;7.2;0.00
2024-01-30T12:00:00Z;6.9;0.00
2024-01-30T13:00:00Z;7.1;0.00
2024-01-30T14:00:00Z;7.2;0.00
2024-01-30T15:00:00Z;7.4;0.00
2024-01-30T16:00:00Z;8.8;0.00
2024-01-30T17:00:00Z;10.3;0.00
2024-01-30T18:00:00Z;11.7;0.00
2024-01-30T19:00:00Z;11.8;0.00
2024-01-30T20:00:00Z;11.9;0.00
2024-01-30T21:00:00Z;12.0;0.00
2024-01-30T22:00:00Z;10.8;0.00
2024-01-30T23:00:00Z;9.7;0.00
2024-01-31T00:00:00Z;8.5;0.00
2024-01-31T01:00:00Z;7.5;0.00
2024-01-31T02:00:00Z;6.4;0.00
2024-01-31T03:00:00Z;5.3;0.00
2024-01-31T04:00:00Z;4.5;0.00
2024-01-31T05:00:00Z;3.6;0.00
2024-01-31T06:00:00Z;2.8;0.00
2024-01-31T07:00:00Z;2.6;0.00
2024-01-31T08:00:00Z;2.3;0.00
2024-01-31T09:00:00Z;2.1;0.00
2024-01-31T10:00:00Z;2.0;0.00
2024-01-31T11:00:00Z;2.0;0.00
2024-01-31T12:00:00Z;1.9;0.00
2024-01-31T13:00:00Z;2.3;0.00
2024-01-31T14:00:00Z;2.7;0.00
2024-01-31T15:00:00Z;3.0;0.00
2024-01-31T16:00:00Z;5.0;0.00
2024-01-31T17:00:00Z;6.9;0.00
2024-01-31T18:00:00Z;8.9;0.00
2024-01-31T19:00:00Z;9.7;0.00
2024-01-31T20:00:00Z;10.4;0.00
2024-01-31T21:00:00Z;11.2;0.00
2024-01-31T22:00:00Z;10.4;0.00
2024-01-31T23:00:00Z;9.5;0.00
2024-02-01T00:00:00Z;8.6;0.00
2024-02-01T01:00:00Z;8.0;0.00
2024-02-01T02:00:00Z;7.3;0.00
2024-02-01T03:00:00Z;6.7;0.00
2024-02-01T04:00:00Z;6.4;0.00
2024-02-01T05:00:00Z;6.0;0.00
2024-02-01T06:00:00Z;5.7;0.00
2024-02-01T07:00:00Z;5.5;0.00
2024-02-01T08:00:00Z;5.3;0.00
2024-02-01T09:00:00Z;5.1;0.00
2024-02-01T10:00:00Z;5.1;0.00
2024-02-01T11:00:00Z;5.1;0.00
2024-02-01T12:00:00Z;5.1;0.00
2024-02-01T13:00:00Z;5.5;0.00
2024-02-01T14:00:00Z;5.9;0.00
2024-02-01T15:00:00Z;6.4;0.00
2024-02-01T16:00:00Z;8.7;0.00
2024-02-01T17:00:00Z;10.9;0.00
2024-02-01T18:00:00Z;13.2;0.00
2024-02-01T19:00:00Z;14.7;0.00
2024-02-01T20:00:00Z;16.1;0.00
2024-02-01T21:00:00Z;17.6;0.00
2024-02-01T22:00:00Z;16.6;0.00
2024-02-01T23:00:00Z;15.7;0.00
2024-02-02T00:00:00Z;14.7;0.00
2024-02-02T01:00:00Z;13.6;0.00
2024-02-02T02:00:00Z;12.4;0.00
2024-02-02T03:00:00Z;11.3;0.00
2024-02-02T04:00:00Z;11.5;0.00
2024-02-02T05:00:00Z;11.8;0.00
2024-02-02T06:00:00Z;12.1;0.00
2024-02-02T07:00:00Z;11.2;0.00
2024-02-02T08:00:00Z;10.3;0.00
2024-02-02T09:00:00Z;9.4;0.00
2024-02-02T10:00:00Z;8.3;0.00
2024-02-02T11:00:00Z;7.2;0.00
2024-02-02T12:00:00Z;6.0;0.00
2024-02-02T13:00:00Z;5.6;0.00
2024-02-02T14:00:00Z;5.2;0.00
2024-02-02T15:00:00Z;4.8;0.00
2024-02-02T16:00:00Z;6.5;0.00
2024-02-02T17:00:00Z;8.1;0.00
2024-02-02T18:00:00Z;9.8;0.00
2024-02-02T19:00:00Z;11.0;0.00
2024-02-02T20:00:00Z;12.1;0.00
2024-02-02T21:00:00Z;13.3;0.00
2024-02-02T22:00:00Z;12.3;0.00
2024-02-02T23:00:00Z;11.3;0.00
2024-02-03T00:00:00Z;10.3;0.00
2024-02-03T01:00:00Z;9.5;0.00
2024-02-03T02:00:00Z;8.6;0.00
2024-02-03T03:00:00Z;7.7;0.00
2024-02-03T04:00:00Z;7.7;0.00
2024-02-03T05:00:00Z;7.7;0.00
2024-02-03T06:00:00Z;7.7;0.00
2024-02-03T07:00:00Z;7.5;0.00
2024-02-03T08:00:00Z;7.3;0.00
2024-02-03T09:00:00Z;7.1;0.00
2024-02-03T10:00:00Z;6.6;0.00
2024-02-03T11:00:00Z;6.1;0.00
2024-02-03T12:00:00Z;5.6;0.00
2024-02-03T13:00:00Z;6.1;0.00
2024-02-03T14:00:00Z;6.7;0.00
2024-02-03T15:00:00Z;7.2;0.00
2024-02-03T16:00:00Z;9.3;0.00
2024-02-03T17:00:00Z;11.4;0.00
2024-02-03T18:00:00Z;13.5;0.00
2024-02-03T19:00:00Z;14.2;0.00
2024-02-03T20:00:00Z;14.9;0.00
2024-02-03T21:00:00Z;15.6;0.00
2024-02-03T22:00:00Z;14.6;0.00
2024-02-03T23:00:00Z;13.7;0.00
2024-02-04T00:00:00Z;12.7;0.00
2024-02-04T01:00:00Z;12.0;0.00
2024-02-04T02:00:00Z;11.3;0.00
2024-02-04T03:00:00Z;10.5;0.00
2024-02-04T04:00:00Z;10.2;0.00
2024-02-04T05:00:00Z;9.8;0.00
2024-02-04T06:00:00Z;9.4;0.00
2024-02-04T07:00:00Z;9.2;0.00
2024-02-04T08:00:00Z;9.0;0.00
2024-02-04T09:00:00Z;8.8;0.00
2024-02-04T10:00:00Z;8.8;0.00
2024-02-04T11:00:00Z;8.8;0.00
2024-02-04T12:00:00Z;8.7;0.00
2024-02-04T13:00:00Z;9.2;0.00
2024-02-04T14:00:00Z;9.6;0.00
2024-02-04T15:00:00Z;10.0;0.00
2024-02-04T16:00:00Z;12.1;0.00
2024-02-04T17:00:00Z;14.2;0.00
2024-02-04T18:00:00Z;16.4;0.00
2024-02-04T19:00:00Z;16.6;0.00
2024-02-04T20:00:00Z;16.8;0.00
2024-02-04T21:00:00Z;17.0;0.00
2024-02-04T22:00:00Z;16.5;0.00
2024-02-04T23:00:00Z;16.1;0.00
2024-02-05T00:00:00Z;15.7;0.00
2024-02-05T01:00:00Z;15.0;0.00
2024-02-05T02:00:00Z;14.3;0.00
2024-02-05T03:00:00Z;13.6;0.00
2024-02-05T04:00:00Z;12.8;0.00
2024-02-05T05:00:00Z;11.9;0.00
2024-02-05T06:00:00Z;11.1;0.00
2024-02-05T07:00:00Z;10.4;0.00
2024-02-05T08:00:00Z;9.7;0.00
2024-02-05T09:00:00Z;9.0;0.00
2024-02-05T10:00:00Z;8.4;0.00
2024-02-05T11:00:00Z;7.9;0.00
2024-02-05T12:00:00Z;7.3;0.00
2024-02-05T13:00:00Z;7.1;0.00
2024-02-05T14:00:00Z;7.0;0.00
2024-02-05T15:00:00Z;6.8;0.00
2024-02-05T16:00:00Z;8.0;0.00
2024-02-05T17:00:00Z;9.3;0.00
2024-02-05T18:00:00Z;10.5;0.00
2024-02-05T19:00:00Z;11.2;0.00
2024-02-05T20:00:00Z;11.9;0.00
2024-02-05T21:00:00Z;12.5;0.00
2024-02-05T22:00:00Z;11.4;0.00
2024-02-05T23:00:00Z;10.3;0.00
2024-02-06T00:00:00Z;9.3;0.00
2024-02-06T01:00:00Z;8.4;0.00
2024-02-06T02:00:00Z;7.5;0.00
2024-02-06T03:00:00Z;6.5;0.00
2024-02-06T04:00:00Z;6.7;0.00
2024-02-06T05:00:00Z;6.9;0.00
2024-02-06T06:00:00Z;7.1;0.00
2024-02-06T07:00:00Z;7.0;0.00
2024-02-06T08:00:00Z;6.9;0.00
2024-02-06T09:00:00Z;6.9;0.00
2024-02-06T10:00:00Z;6.8;0.00
2024-02-06T11:00:00Z;6.7;0.00
2024-02-06T12:00:00Z;6.7;0.00
2024-02-06T13:00:00Z;6.9;0.00
2024-02-06T14:00:00Z;7.1;0.00
2024-02-06T15:00:00Z;7.3;0.00
2024-02-06T16:00:00Z;8.7;0.00
2024-02-06T17:00:00Z;10.2;0.00
2024-02-06T18:00:00Z;11.7;0.06
2024-02-06T19:00:00Z;11.4;0.21
2024-02-06T20:00:00Z;11.2;0.48
2024-02-06T21:00:00Z;11.0;0.75
2024-02-06T22:00:00Z;9.7;0.93
2024-02-06T23:00:00Z;8.5;1.02
2024-02-07T00:00:00Z;7.2;1.10
2024-02-07T01:00:00Z;7.1;1.07
2024-02-07T02:00:00Z;6.9;0.91
2024-02-07T03:00:00Z;6.8;0.75
2024-02-07T04:00:00Z;6.7;0.59
2024-02-07T05:00:00Z;6.7;0.41
2024-02-07T06:00:00Z;6.6;0.24
2024-02-07T07:00:00Z;6.7;0.14
2024-02-07T08:00:00Z;6.8;0.12
2024-02-07T09:00:00Z;6.9;0.10
2024-02-07T10:00:00Z;7.2;0.09
2024-02-07T11:00:00Z;7.5;0.07
2024-02-07T12:00:00Z;7.8;0.06
2024-02-07T13:00:00Z;8.4;0.00
2024-02-07T14:00:00Z;8.9;0.00
2024-02-07T15:00:00Z;9.4;0.00
2024-02-07T16:00:00Z;11.0;0.00
2024-02-07T17:00:00Z;12.6;0.00
2024-02-07T18:00:00Z;14.3;0.00
2024-02-07T19:00:00Z;15.4;0.00
2024-02-07T20:00:00Z;16.4;0.00
2024-02-07T21:00:00Z;17.5;0.00
2024-02-07T22:00:00Z;16.7;0.00
2024-02-07T23:00:00Z;15.9;0.00
2024-02-08T00:00:00Z;15.1;0.00
2024-02-08T01:00:00Z;14.6;0.00
2024-02-08T02:00:00Z;14.2;0.00
2024-02-08T03:00:00Z;13.7;0.00
2024-02-08T04:00:00Z;13.7;0.00
2024-02-08T05:00:00Z;13.6;0.08
2024-02-08T06:00:00Z;13.5;0.13
2024-02-08T07:00:00Z;13.0;0.18
2024-02-08T08:00:00Z;12.4;0.21
2024-02-08T09:00:00Z;11.8;0.24
2024-02-08T10:00:00Z;11.8;0.22
2024-02-08T11:00:00Z;11.7;0.14
2024-02-08T12:00:00Z;11.6;0.06
2024-02-08T13:00:00Z;11.7;0.00
2024-02-08T14:00:00Z;11.7;0.00
2024-02-08T15:00:00Z;11.7;0.00
2024-02-08T16:00:00Z;12.8;0.00
2024-02-08T17:00:00Z;13.8;0.00
2024-02-08T18:00:00Z;14.8;0.00
2024-02-08T19:00:00Z;15.1;0.00
2024-02-08T20:00:00Z;15.4;0.00
2024-02-08T21:00:00Z;15.7;0.00
2024-02-08T22:00:00Z;14.9;0.00
2024-02-08T23:00:00Z;14.2;0.00
2024-02-09T00:00:00Z;13.5;0.00
2024-02-09T01:00:00Z;13.0;0.00
2024-02-09T02:00:00Z;12.5;0.00
2024-02-09T03:00:00Z;12.0;0.00
2024-02-09T04:00:00Z;11.7;0.00
2024-02-09T05:00:00Z;11.5;0.00
2024-02-09T06:00:00Z;11.2;0.00
2024-02-09T07:00:00Z;10.8;0.00
2024-02-09T08:00:00Z;10.4;0.00
2024-02-09T09:00:00Z;10.0;0.00
2024-02-09T10:00:00Z;9.5;0.00
2024-02-09T11:00:00Z;9.0;0.00
2024-02-09T12:00:00Z;8.5;0.00
2024-02-09T13:00:00Z;8.5;0.00
2024-02-09T14:00:00Z;8.5;0.00
2024-02-09T15:00:00Z;8.5;0.00
2024-02-09T16:00:00Z;9.9;0.00
2024-02-09T17:00:00Z;11.3;0.00
2024-02-09T18:00:00Z;12.7;0.00
2024-02-09T19:00:00Z;13.0;0.00
2024-02-09T20:00:00Z;13.2;0.00
2024-02-09T21:00:00Z;13.5;0.00
2024-02-09T22:00:00Z;12.7;0.00
2024-02-09T23:00:00Z;12.0;0.00
2024-02-10T00:00:00Z;11.3;0.00
2024-02-10T01:00:00Z;10.6;0.00
2024-02-10T02:00:00Z;9.8;0.00
2024-02-10T03:00:00Z;9.1;0.00
2024-02-10T04:00:00Z;8.6;0.00
2024-02-10T05:00:00Z;8.1;0.00
2024-02-10T06:00:00Z;7.6;0.00
2024-02-10T07:00:00Z;7.1;0.00
2024-02-10T08:00:00Z;6.6;0.00
2024-02-10T09:00:00Z;6.1;0.00
2024-02-10T10:00:00Z;5.6;0.00
2024-02-10T11:00:00Z;5.1;0.00
2024-02-10T12:00:00Z;4.6;0.00
2024-02-10T13:00:00Z;4.7;0.00
2024-02-10T14:00:00Z;4.8;0.00
2024-02-10T15:00:00Z;5.0;0.00
2024-02-10T16:00:00Z;6.5;0.00
2024-02-10T17:00:00Z;8.0;0.00
2024-02-10T18:00:00Z;9.5;0.00
2024-02-10T19:00:00Z;9.9;0.00
2024-02-10T20:00:00Z;10.4;0.00
2024-02-10T21:00:00Z;10.8;0.00
2024-02-10T22:00:00Z;10.0;0.00
2024-02-10T23:00:00Z;9.2;0.00
2024-02-11T00:00:00Z;8.3;0.00
2024-02-11T01:00:00Z;7.4;0.00
2024-02-11T02:00:00Z;6.5;0.00
2024-02-11T03:00:00Z;5.6;0.00
2024-02-11T04:00:00Z;5.1;0.00
2024-02-11T05:00:00Z;4.6;0.00
2024-02-11T06:00:00Z;4.1;0.00
2024-02-11T07:00:00Z;3.7;0.00
2024-02-11T08:00:00Z;3.2;0.00
2024-02-11T09:00:00Z;2.7;0.00
2024-02-11T10:00:00Z;2.4;0.00
2024-02-11T11:00:00Z;2.1;0.00
2024-02-11T12:00:00Z;1.8;0.00
2024-02-11T13:00:00Z;2.4;0.00
2024-02-11T14:00:00Z;2.9;0.00
2024-02-11T15:00:00Z;3.4;0.00
2024-02-11T16:00:00Z;5.6;0.00
2024-02-11T17:00:00Z;7.7;0.00
2024-02-11T18:00:00Z;9.8;0.00
2024-02-11T19:00:00Z;10.4;0.00
2024-02-11T20:00:00Z;11.0;0.00
2024-02-11T21:00:00Z;11.6;0.00
2024-02-11T22:00:00Z;10.6;0.00
2024-02-11T23:00:00Z;9.5;0.00
2024-02-12T00:00:00Z;8.5;0.00
2024-02-12T01:00:00Z;7.3;0.00
2024-02-12T02:00:00Z;6.1;0.00
2024-02-12T03:00:00Z;4.9;0.00
2024-02-12T04:00:00Z;4.0;0.00
2024-02-12T05:00:00Z;3.1;0.00
2024-02-12T06:00:00Z;2.1;0.00
2024-02-12T07:00:00Z;1.7;0.00
2024-02-12T08:00:00Z;1.2;0.00
2024-02-12T09:00:00Z;0.7;0.00
2024-02-12T10:00:00Z;0.4;0.00
2024-02-12T11:00:00Z;0.2;0.00
2024-02-12T12:00:00Z;-0.1;0.00
2024-02-12T13:00:00Z;0.8;0.00
2024-02-12T14:00:00Z;1.8;0.00
2024-02-12T15:00:00Z;2.8;0.00
2024-02-12T16:00:00Z;5.0;0.00
2024-02-12T17:00:00Z;7.3;0.00
2024-02-12T18:00:00Z;9.6;0.00
2024-02-12T19:00:00Z;10.3;0.00
2024-02-12T20:00:00Z;11.0;0.00
2024-02-12T21:00:00Z;11.7;0.00
2024-02-12T22:00:00Z;10.9;0.00
2024-02-12T23:00:00Z;10.1;0.00
2024-02-13T00:00:00Z;9.3;0.00
2024-02-13T01:00:00Z;8.6;0.00
2024-02-13T02:00:00Z;7.9;0.00
2024-02-13T03:00:00Z;7.2;0.00
2024-02-13T04:00:00Z;6.8;0.00
2024-02-13T05:00:00Z;6.4;0.00
2024-02-13T06:00:00Z;6.0;0.00
2024-02-13T07:00:00Z;5.9;0.00
2024-02-13T08:00:00Z;5.9;0.00
2024-02-13T09:00:00Z;5.8;0.00
2024-02-13T10:00:00Z;5.8;0.00
2024-02-13T11:00:00Z;5.8;0.00
2024-02-13T12:00:00Z;5.8;0.00
2024-02-13T13:00:00Z;5.8;0.00
2024-02-13T14:00:00Z;5.8;0.00
2024-02-13T15:00:00Z;5.8;0.00
2024-02-13T16:00:00Z;6.6;0.00
2024-02-13T17:00:00Z;7.5;0.00
2024-02-13T18:00:00Z;8.3;0.00
2024-02-13T19:00:00Z;9.2;0.00
2024-02-13T20:00:00Z;10.0;0.00
2024-02-13T21:00:00Z;10.9;0.00
2024-02-13T22:00:00Z;10.8;0.00
2024-02-13T23:00:00Z;10.6;0.00
2024-02-14T00:00:00Z;10.5;0.00
2024-02-14T01:00:00Z;10.2;0.09
2024-02-14T02:00:00Z;9.9;0.21
2024-02-14T03:00:00Z;9.6;0.33
2024-02-14T04:00:00Z;8.7;0.46
2024-02-14T05:00:00Z;7.8;0.61
2024-02-14T06:00:00Z;6.9;0.77
2024-02-14T07:00:00Z;6.3;0.89
2024-02-14T08:00:00Z;5.8;0.98
2024-02-14T09:00:00Z;5.3;1.08
2024-02-14T10:00:00Z;4.8;1.07
2024-02-14T11:00:00Z;4.2;0.97
2024-02-14T12:00:00Z;3.7;0.87
2024-02-14T13:00:00Z;3.3;0.72
2024-02-14T14:00:00Z;2.9;0.52
2024-02-14T15:00:00Z;2.5;0.32
2024-02-14T16:00:00Z;2.9;0.19
2024-02-14T17:00:00Z;3.3;0.14
2024-02-14T18:00:00Z;3.7;0.08
2024-02-14T19:00:00Z;4.2;0.05
2024-02-14T20:00:00Z;4.7;0.06
2024-02-14T21:00:00Z;5.2;0.06
2024-02-14T22:00:00Z;5.0;0.06
2024-02-14T23:00:00Z;4.8;0.06
2024-02-15T00:00:00Z;4.5;0.06
2024-02-15T01:00:00Z;4.3;0.05
2024-02-15T02:00:00Z;4.0;0.00
2024-02-15T03:00:00Z;3.8;0.00
2024-02-15T04:00:00Z;3.7;0.00
2024-02-15T05:00:00Z;3.5;0.00
2024-02-15T06:00:00Z;3.4;0.00
2024-02-15T07:00:00Z;3.3;0.00
2024-02-15T08:00:00Z;3.2;0.00
2024-02-15T09:00:00Z;3.1;0.00
2024-02-15T10:00:00Z;3.0;0.00
2024-02-15T11:00:00Z;2.9;0.00
2024-02-15T12:00:00Z;2.8;0.00
2024-02-15T13:00:00Z;3.0;0.00
2024-02-15T14:00:00Z;3.2;0.00
2024-02-15T15:00:00Z;3.4;0.00
2024-02-15T16:00:00Z;4.3;0.00
2024-02-15T17:00:00Z;5.2;0.00
2024-02-15T18:00:00Z;6.1;0.00
2024-02-15T19:00:00Z;6.8;0.00
2024-02-15T20:00:00Z;7.5;0.00
2024-02-15T21:00:00Z;8.3;0.00
2024-02-15T22:00:00Z;7.9;0.00
2024-02-15T23:00:00Z;7.5;0.00
2024-02-16T00:00:00Z;7.1;0.00
2024-02-16T01:00:00Z;6.8;0.00
2024-02-16T02:00:00Z;6.5;0.00
