state,year,month,price_received
ILLINOIS,2022,8,4.78
ILLINOIS,2022,12,5.06
ILLINOIS,2017,9,3.55
ILLINOIS,2016,6,2.73
ILLINOIS,2016,7,2.5
ILLINOIS,2016,8,1.79
ILLINOIS,2015,8,2.31
ILLINOIS,2014,9,4.16
ILLINOIS,2013,7,4.28
ILLINOIS,2013,8,3.83
ILLINOIS,2012,8,3.99
ILLINOIS,2011,4,4.36
ILLINOIS,2011,7,3.13
ILLINOIS,2010,4,2.97
ILLINOIS,2010,5,2.96
ILLINOIS,2010,8,2.81
ILLINOIS,2009,8,2.8
ILLINOIS,2007,3,3.03
ILLINOIS,2006,1,2.09
ILLINOIS,2006,2,2.06
ILLINOIS,2006,6,2.25
ILLINOIS,2006,7,1.95
ILLINOIS,2006,8,1.75
ILLINOIS,2005,3,1.94
ILLINOIS,2005,6,2.2
ILLINOIS,2005,7,1.77
ILLINOIS,2005,8,1.84
ILLINOIS,2005,9,1.6
ILLINOIS,2004,4,1.8
ILLINOIS,2004,7,1.46
ILLINOIS,2004,8,1.33
ILLINOIS,2004,9,1.55
ILLINOIS,2004,12,1.54
ILLINOIS,2003,5,1.96
ILLINOIS,2003,7,1.38
ILLINOIS,2003,8,1.3
ILLINOIS,2003,9,1.81
ILLINOIS,2003,10,2.02
ILLINOIS,2003,11,1.48
ILLINOIS,2003,12,1.89
ILLINOIS,2002,1,2.31
ILLINOIS,2002,2,2.01
ILLINOIS,2002,3,2.01
ILLINOIS,2002,4,2.22
ILLINOIS,2002,5,2.0
ILLINOIS,2002,6,1.96
ILLINOIS,2002,7,1.82
ILLINOIS,2002,8,1.77
ILLINOIS,2002,9,1.84
ILLINOIS,2002,10,2.0
ILLINOIS,2001,1,1.5
ILLINOIS,2001,2,1.3
ILLINOIS,2001,3,1.2
ILLINOIS,2001,4,1.45
ILLINOIS,2001,5,1.55
ILLINOIS,2001,6,1.34
ILLINOIS,2001,7,1.34
ILLINOIS,2001,8,1.36
ILLINOIS,2001,9,1.42
ILLINOIS,2001,10,1.75
ILLINOIS,2001,11,2.0
ILLINOIS,2001,12,1.96
ILLINOIS,2000,1,1.3
ILLINOIS,2000,2,1.1
ILLINOIS,2000,3,1.1
ILLINOIS,2000,4,1.45
ILLINOIS,2000,5,1.59
ILLINOIS,2000,6,1.59
ILLINOIS,2000,7,1.33
ILLINOIS,2000,8,1.08
ILLINOIS,2000,9,1.35
ILLINOIS,2000,10,1.55
ILLINOIS,2000,11,1.5
ILLINOIS,2000,12,1.5
IOWA,2022,1,4.59
IOWA,2022,2,6.48
IOWA,2022,3,6.32
IOWA,2022,4,5.94
IOWA,2022,6,6.31
IOWA,2022,7,6.08
IOWA,2022,8,5.32
IOWA,2022,9,5.26
IOWA,2021,1,3.75
IOWA,2021,2,3.87
IOWA,2021,3,4.19
IOWA,2021,4,3.55
IOWA,2021,5,3.44
IOWA,2021,6,3.67
IOWA,2021,7,3.69
IOWA,2021,8,3.84
IOWA,2021,9,4.18
IOWA,2021,10,5.46
IOWA,2021,11,4.22
IOWA,2021,12,5.75
IOWA,2020,1,4.17
IOWA,2020,2,3.18
IOWA,2020,3,4.05
IOWA,2020,4,3.51
IOWA,2020,5,3.91
IOWA,2020,6,3.85
IOWA,2020,7,3.2
IOWA,2020,8,2.93
IOWA,2020,9,3.13
IOWA,2020,10,2.81
IOWA,2020,12,3.42
IOWA,2019,1,3.82
IOWA,2019,2,3.94
IOWA,2019,3,3.8
IOWA,2019,4,3.38
IOWA,2019,5,3.46
IOWA,2019,6,3.71
IOWA,2019,7,3.6
IOWA,2019,8,3.25
IOWA,2019,9,3.38
IOWA,2019,10,3.46
IOWA,2019,11,3.73
IOWA,2019,12,3.7
IOWA,2018,1,2.75
IOWA,2018,2,3.18
IOWA,2018,3,3.1
IOWA,2018,4,2.78
IOWA,2018,5,2.94
IOWA,2018,6,2.67
IOWA,2018,7,2.37
IOWA,2018,8,2.7
IOWA,2018,9,2.73
IOWA,2018,10,2.89
IOWA,2018,11,3.61
IOWA,2018,12,3.42
IOWA,2017,1,3.0
IOWA,2017,2,3.08
IOWA,2017,3,3.2
IOWA,2017,4,2.95
IOWA,2017,5,2.96
IOWA,2017,6,3.21
IOWA,2017,7,2.52
IOWA,2017,8,2.37
IOWA,2017,9,2.52
IOWA,2017,10,2.79
IOWA,2017,11,3.16
IOWA,2017,12,3.13
IOWA,2016,1,2.62
IOWA,2016,2,2.41
IOWA,2016,3,2.83
IOWA,2016,4,2.54
IOWA,2016,5,2.53
IOWA,2016,6,2.44
IOWA,2016,7,2.32
IOWA,2016,8,2.37
IOWA,2016,9,2.42
IOWA,2016,10,2.27
IOWA,2016,11,2.44
IOWA,2016,12,2.63
IOWA,2015,1,3.77
IOWA,2015,2,4.26
IOWA,2015,3,3.27
IOWA,2015,4,3.62
IOWA,2015,5,2.98
IOWA,2015,6,3.46
IOWA,2015,7,2.55
IOWA,2015,8,2.5
IOWA,2015,9,2.62
IOWA,2015,10,3.11
IOWA,2015,11,2.71
IOWA,2015,12,2.64
IOWA,2014,1,4.05
IOWA,2014,2,5.17
IOWA,2014,3,4.92
IOWA,2014,4,4.81
IOWA,2014,5,4.95
IOWA,2014,6,4.18
IOWA,2014,7,3.95
IOWA,2014,8,3.47
IOWA,2014,9,3.15
IOWA,2014,10,3.39
IOWA,2014,11,3.37
IOWA,2014,12,3.76
IOWA,2013,1,3.84
IOWA,2013,2,4.03
IOWA,2013,3,4.63
IOWA,2013,4,4.85
IOWA,2013,5,4.66
IOWA,2013,6,4.5
IOWA,2013,7,3.7
IOWA,2013,8,3.71
IOWA,2013,9,4.02
IOWA,2013,10,3.84
IOWA,2013,11,4.18
IOWA,2013,12,4.03
IOWA,2012,1,3.51
IOWA,2012,2,3.61
IOWA,2012,3,3.63
IOWA,2012,4,4.02
IOWA,2012,5,4.04
IOWA,2012,6,3.78
IOWA,2012,7,3.78
IOWA,2012,8,3.82
IOWA,2012,9,3.93
IOWA,2012,10,4.0
IOWA,2012,11,4.2
IOWA,2012,12,4.15
IOWA,2011,1,3.76
IOWA,2011,2,2.95
IOWA,2011,3,3.17
IOWA,2011,4,3.76
IOWA,2011,5,3.56
IOWA,2011,6,3.72
IOWA,2011,7,3.18
IOWA,2011,8,3.2
IOWA,2011,9,3.73
IOWA,2011,10,3.59
IOWA,2011,11,3.73
IOWA,2011,12,4.23
IOWA,2010,1,2.08
IOWA,2010,2,3.05
IOWA,2010,3,1.97
IOWA,2010,4,2.38
IOWA,2010,5,2.24
IOWA,2010,6,2.3
IOWA,2010,7,2.27
IOWA,2010,8,2.3
IOWA,2010,9,2.18
IOWA,2010,10,2.27
IOWA,2010,11,2.97
IOWA,2010,12,3.61
IOWA,2009,1,2.89
IOWA,2009,2,2.78
IOWA,2009,3,3.07
IOWA,2009,4,2.62
IOWA,2009,5,2.87
IOWA,2009,6,2.82
IOWA,2009,7,1.89
IOWA,2009,8,1.94
IOWA,2009,9,1.86
IOWA,2009,10,1.9
IOWA,2009,11,1.85
IOWA,2009,12,1.86
IOWA,2008,1,2.71
IOWA,2008,2,3.98
IOWA,2008,3,3.7
IOWA,2008,4,3.97
IOWA,2008,5,3.96
IOWA,2008,6,3.39
IOWA,2008,7,3.59
IOWA,2008,8,3.33
IOWA,2008,9,3.71
IOWA,2008,10,3.33
IOWA,2008,11,2.58
IOWA,2008,12,3.36
IOWA,2007,1,2.48
IOWA,2007,2,2.72
IOWA,2007,3,2.72
IOWA,2007,4,2.88
IOWA,2007,5,2.79
IOWA,2007,6,2.71
IOWA,2007,7,2.57
IOWA,2007,8,2.43
IOWA,2007,9,2.63
IOWA,2007,10,2.61
IOWA,2007,11,2.82
IOWA,2007,12,3.16
IOWA,2006,1,1.93
IOWA,2006,2,1.87
IOWA,2006,3,1.99
IOWA,2006,4,1.79
IOWA,2006,5,1.88
IOWA,2006,6,1.9
IOWA,2006,7,1.79
IOWA,2006,8,1.81
IOWA,2006,9,1.63
IOWA,2006,10,1.76
IOWA,2006,11,2.17
IOWA,2006,12,1.99
IOWA,2005,1,1.76
IOWA,2005,2,1.9
IOWA,2005,3,1.94
IOWA,2005,4,1.84
IOWA,2005,5,1.7
IOWA,2005,6,1.74
IOWA,2005,7,1.69
IOWA,2005,8,1.63
IOWA,2005,9,1.51
IOWA,2005,10,1.63
IOWA,2005,11,1.85
IOWA,2004,1,1.62
IOWA,2004,2,1.84
IOWA,2004,3,1.86
IOWA,2004,4,1.72
IOWA,2004,5,1.86
IOWA,2004,6,1.8
IOWA,2004,7,1.39
IOWA,2004,8,1.34
IOWA,2004,9,1.41
IOWA,2004,10,1.51
IOWA,2004,11,1.42
IOWA,2004,12,1.69
IOWA,2003,1,2.13
IOWA,2003,2,2.2
IOWA,2003,3,2.21
IOWA,2003,4,2.03
IOWA,2003,5,1.99
IOWA,2003,6,1.75
IOWA,2003,7,1.49
IOWA,2003,8,1.45
IOWA,2003,9,1.49
IOWA,2003,10,1.75
IOWA,2003,11,1.57
IOWA,2003,12,1.59
IOWA,2002,1,2.06
IOWA,2002,2,1.87
IOWA,2002,3,2.2
IOWA,2002,4,2.0
IOWA,2002,5,2.2
IOWA,2002,6,2.07
IOWA,2002,7,1.67
IOWA,2002,8,1.77
IOWA,2002,9,1.72
IOWA,2002,10,1.89
IOWA,2002,11,1.83
IOWA,2002,12,1.93
IOWA,2001,1,1.39
IOWA,2001,2,1.41
IOWA,2001,3,1.4
IOWA,2001,4,1.57
IOWA,2001,5,1.49
IOWA,2001,6,1.6
IOWA,2001,7,1.29
IOWA,2001,8,1.36
IOWA,2001,9,1.56
IOWA,2001,10,1.65
IOWA,2001,11,1.85
IOWA,2001,12,1.84
IOWA,2000,1,1.42
IOWA,2000,2,1.45
IOWA,2000,3,1.5
IOWA,2000,4,1.49
IOWA,2000,5,1.4
IOWA,2000,6,1.47
IOWA,2000,7,1.08
IOWA,2000,8,0.93
IOWA,2000,9,1.17
IOWA,2000,10,1.24
IOWA,2000,11,1.43
IOWA,2000,12,1.4
KANSAS,2022,7,5.51
KANSAS,2022,8,3.91
KANSAS,2022,9,5.04
KANSAS,2009,2,2.67
KANSAS,2009,3,2.22
KANSAS,2009,4,2.3
KANSAS,2009,5,2.98
KANSAS,2009,6,2.86
KANSAS,2009,7,1.94
KANSAS,2008,2,2.96
KANSAS,2008,3,2.74
KANSAS,2008,6,3.6
KANSAS,2008,7,3.15
KANSAS,2008,8,2.8
KANSAS,2008,9,2.62
KANSAS,2008,11,3.25
KANSAS,2007,1,2.03
KANSAS,2007,2,2.64
KANSAS,2007,3,2.8
KANSAS,2007,4,2.94
KANSAS,2007,5,2.86
KANSAS,2007,6,2.81
KANSAS,2007,7,2.41
KANSAS,2007,8,2.95
KANSAS,2007,9,2.82
KANSAS,2007,12,2.93
KANSAS,2006,1,1.46
KANSAS,2006,2,1.36
KANSAS,2006,3,1.87
KANSAS,2006,4,1.55
KANSAS,2006,5,1.77
KANSAS,2006,6,1.76
KANSAS,2006,7,1.57
KANSAS,2006,8,1.98
KANSAS,2006,9,1.66
KANSAS,2006,10,1.69
KANSAS,2005,6,1.5
KANSAS,2005,7,1.17
KANSAS,2005,8,1.23
KANSAS,2005,9,1.18
KANSAS,2005,11,1.68
KANSAS,2005,12,1.64
MICHIGAN,2022,1,5.02
MICHIGAN,2022,2,4.81
MICHIGAN,2022,5,7.0
MICHIGAN,2022,8,4.64
MICHIGAN,2022,9,4.46
MICHIGAN,2022,10,4.87
MICHIGAN,2022,12,4.49
MICHIGAN,2021,2,3.45
MICHIGAN,2021,3,4.45
MICHIGAN,2021,4,3.94
MICHIGAN,2021,6,3.27
MICHIGAN,2021,7,3.84
MICHIGAN,2021,8,3.46
MICHIGAN,2021,9,3.27
MICHIGAN,2021,10,3.66
MICHIGAN,2021,12,5.4
MICHIGAN,2020,1,4.24
MICHIGAN,2020,3,3.86
MICHIGAN,2020,4,4.06
MICHIGAN,2020,6,4.1
MICHIGAN,2020,7,3.01
MICHIGAN,2020,8,2.67
MICHIGAN,2020,9,3.23
MICHIGAN,2020,10,3.07
MICHIGAN,2020,11,3.38
MICHIGAN,2020,12,2.78
MICHIGAN,2019,1,3.85
MICHIGAN,2019,2,3.62
MICHIGAN,2019,3,3.68
MICHIGAN,2019,4,3.8
MICHIGAN,2019,5,3.75
MICHIGAN,2019,7,3.78
MICHIGAN,2019,8,3.24
MICHIGAN,2019,9,3.11
MICHIGAN,2019,10,2.76
MICHIGAN,2019,11,3.68
MICHIGAN,2018,1,3.14
MICHIGAN,2018,2,3.12
MICHIGAN,2018,3,3.3
MICHIGAN,2018,4,3.48
MICHIGAN,2018,5,3.46
MICHIGAN,2018,6,3.27
MICHIGAN,2018,7,3.29
MICHIGAN,2018,8,2.99
MICHIGAN,2018,9,3.43
MICHIGAN,2018,10,3.44
MICHIGAN,2018,11,3.59
MICHIGAN,2018,12,3.41
MICHIGAN,2017,1,2.68
MICHIGAN,2017,2,2.79
MICHIGAN,2017,3,2.91
MICHIGAN,2017,4,2.64
MICHIGAN,2017,5,2.74
MICHIGAN,2017,6,3.02
MICHIGAN,2017,7,3.35
MICHIGAN,2017,8,2.54
MICHIGAN,2017,9,2.87
MICHIGAN,2017,10,2.98
MICHIGAN,2017,11,3.22
MICHIGAN,2017,12,3.11
MICHIGAN,2016,1,2.53
MICHIGAN,2016,3,2.1
MICHIGAN,2016,4,1.94
MICHIGAN,2016,5,2.29
MICHIGAN,2016,7,2.21
MICHIGAN,2016,8,1.77
MICHIGAN,2016,9,2.08
MICHIGAN,2016,10,1.55
MICHIGAN,2015,3,3.25
MICHIGAN,2015,4,3.28
MICHIGAN,2015,7,2.66
MICHIGAN,2015,8,1.91
MICHIGAN,2015,9,1.93
MICHIGAN,2015,10,1.89
MICHIGAN,2015,11,1.84
MICHIGAN,2014,1,3.49
MICHIGAN,2014,2,3.84
MICHIGAN,2014,3,4.74
MICHIGAN,2014,4,4.26
MICHIGAN,2014,5,3.45
MICHIGAN,2014,6,3.54
MICHIGAN,2014,7,4.09
MICHIGAN,2014,8,3.55
MICHIGAN,2014,9,3.33
MICHIGAN,2014,10,3.26
MICHIGAN,2014,11,3.27
MICHIGAN,2013,1,4.32
MICHIGAN,2013,5,4.38
MICHIGAN,2013,8,3.51
MICHIGAN,2013,9,3.28
MICHIGAN,2013,10,3.25
MICHIGAN,2013,12,2.82
MICHIGAN,2012,1,4.11
MICHIGAN,2012,3,3.77
MICHIGAN,2012,4,4.52
MICHIGAN,2012,5,4.46
MICHIGAN,2012,7,4.23
MICHIGAN,2012,8,4.12
MICHIGAN,2012,10,4.05
MICHIGAN,2012,12,4.14
MICHIGAN,2011,1,3.74
MICHIGAN,2011,2,3.79
MICHIGAN,2011,3,3.34
MICHIGAN,2011,4,3.8
MICHIGAN,2011,5,4.31
MICHIGAN,2011,6,4.06
MICHIGAN,2011,7,3.46
MICHIGAN,2011,8,3.27
MICHIGAN,2011,9,3.52
MICHIGAN,2011,10,4.16
MICHIGAN,2011,11,4.16
MICHIGAN,2010,1,2.53
MICHIGAN,2010,2,2.66
MICHIGAN,2010,3,2.63
MICHIGAN,2010,4,2.87
MICHIGAN,2010,5,2.84
MICHIGAN,2010,6,2.67
MICHIGAN,2010,7,2.29
MICHIGAN,2010,8,2.21
MICHIGAN,2010,9,2.37
MICHIGAN,2010,10,2.67
MICHIGAN,2010,11,2.99
MICHIGAN,2010,12,3.17
MICHIGAN,2009,1,4.19
MICHIGAN,2009,2,3.54
MICHIGAN,2009,3,2.61
MICHIGAN,2009,4,3.04
MICHIGAN,2009,5,2.69
MICHIGAN,2009,6,3.14
MICHIGAN,2009,7,2.63
MICHIGAN,2009,8,2.08
MICHIGAN,2009,9,2.1
MICHIGAN,2009,10,2.17
MICHIGAN,2009,11,2.2
MICHIGAN,2009,12,2.56
MICHIGAN,2008,1,3.53
MICHIGAN,2008,2,3.67
MICHIGAN,2008,3,4.19
MICHIGAN,2008,4,3.98
MICHIGAN,2008,5,4.2
MICHIGAN,2008,6,4.01
MICHIGAN,2008,7,3.93
MICHIGAN,2008,8,3.52
MICHIGAN,2008,9,3.28
MICHIGAN,2008,10,3.39
MICHIGAN,2008,11,3.45
MICHIGAN,2008,12,2.91
MICHIGAN,2007,1,1.93
MICHIGAN,2007,2,2.43
MICHIGAN,2007,3,2.59
MICHIGAN,2007,4,2.49
MICHIGAN,2007,5,2.61
MICHIGAN,2007,6,2.67
MICHIGAN,2007,7,2.51
MICHIGAN,2007,8,2.47
MICHIGAN,2007,9,2.81
MICHIGAN,2007,10,2.86
MICHIGAN,2007,11,3.45
MICHIGAN,2007,12,3.13
MICHIGAN,2006,1,1.82
MICHIGAN,2006,2,1.89
MICHIGAN,2006,3,1.93
MICHIGAN,2006,4,2.01
MICHIGAN,2006,5,2.0
MICHIGAN,2006,6,1.87
MICHIGAN,2006,7,1.83
MICHIGAN,2006,8,1.7
MICHIGAN,2006,9,1.68
MICHIGAN,2006,10,1.88
MICHIGAN,2006,11,2.26
MICHIGAN,2006,12,1.99
MICHIGAN,2005,1,2.21
MICHIGAN,2005,2,2.15
MICHIGAN,2005,3,2.23
MICHIGAN,2005,4,2.12
MICHIGAN,2005,5,2.01
MICHIGAN,2005,6,1.65
MICHIGAN,2005,7,2.06
MICHIGAN,2005,8,1.75
MICHIGAN,2005,9,1.81
MICHIGAN,2005,10,1.88
MICHIGAN,2005,11,1.81
MICHIGAN,2005,12,2.12
MICHIGAN,2004,1,1.88
MICHIGAN,2004,3,2.07
MICHIGAN,2004,4,2.07
MICHIGAN,2004,5,2.07
MICHIGAN,2004,6,2.09
MICHIGAN,2004,7,1.66
MICHIGAN,2004,8,1.55
MICHIGAN,2004,9,1.6
MICHIGAN,2004,10,1.49
MICHIGAN,2004,11,1.96
MICHIGAN,2004,12,2.1
MICHIGAN,2003,1,1.97
MICHIGAN,2003,2,1.84
MICHIGAN,2003,3,2.39
MICHIGAN,2003,4,2.15
MICHIGAN,2003,5,2.13
MICHIGAN,2003,6,2.22
MICHIGAN,2003,7,1.79
MICHIGAN,2003,8,1.53
MICHIGAN,2003,9,1.52
MICHIGAN,2003,10,1.51
MICHIGAN,2003,11,1.63
MICHIGAN,2003,12,1.96
MICHIGAN,2002,1,2.32
MICHIGAN,2002,2,1.99
MICHIGAN,2002,3,2.03
MICHIGAN,2002,4,2.49
MICHIGAN,2002,5,2.34
MICHIGAN,2002,6,2.3
MICHIGAN,2002,7,1.8
MICHIGAN,2002,8,1.7
MICHIGAN,2002,9,1.66
MICHIGAN,2002,10,1.6
MICHIGAN,2002,11,1.64
MICHIGAN,2002,12,1.82
MICHIGAN,2001,1,1.47
MICHIGAN,2001,2,1.42
MICHIGAN,2001,3,1.62
MICHIGAN,2001,4,1.29
MICHIGAN,2001,5,1.49
MICHIGAN,2001,6,1.47
MICHIGAN,2001,7,1.4
MICHIGAN,2001,8,1.36
MICHIGAN,2001,9,1.46
MICHIGAN,2001,10,1.57
MICHIGAN,2001,11,1.8
MICHIGAN,2001,12,2.1
MICHIGAN,2000,1,1.5
MICHIGAN,2000,2,1.42
MICHIGAN,2000,3,1.42
MICHIGAN,2000,4,1.42
MICHIGAN,2000,5,1.6
MICHIGAN,2000,6,1.44
MICHIGAN,2000,7,1.33
MICHIGAN,2000,8,1.13
MICHIGAN,2000,9,1.15
MICHIGAN,2000,10,1.35
MICHIGAN,2000,11,1.54
MICHIGAN,2000,12,1.36
MINNESOTA,2022,1,5.27
MINNESOTA,2022,2,5.69
MINNESOTA,2022,3,5.91
MINNESOTA,2022,4,6.62
MINNESOTA,2022,5,6.08
MINNESOTA,2022,6,6.13
MINNESOTA,2022,7,5.41
MINNESOTA,2022,8,4.75
MINNESOTA,2022,9,4.32
MINNESOTA,2022,10,4.25
MINNESOTA,2022,11,4.26
MINNESOTA,2022,12,4.69
MINNESOTA,2021,1,2.42
MINNESOTA,2021,2,2.89
MINNESOTA,2021,3,3.15
MINNESOTA,2021,4,3.55
MINNESOTA,2021,5,2.98
MINNESOTA,2021,6,3.16
MINNESOTA,2021,7,3.67
MINNESOTA,2021,8,3.34
MINNESOTA,2021,9,3.76
MINNESOTA,2021,10,4.51
MINNESOTA,2021,11,5.14
MINNESOTA,2021,12,5.66
MINNESOTA,2020,1,2.61
MINNESOTA,2020,2,2.64
MINNESOTA,2020,3,2.61
MINNESOTA,2020,4,2.69
MINNESOTA,2020,5,2.73
MINNESOTA,2020,6,2.9
MINNESOTA,2020,7,2.75
MINNESOTA,2020,8,2.52
MINNESOTA,2020,9,2.22
MINNESOTA,2020,10,2.3
MINNESOTA,2020,11,2.6
MINNESOTA,2020,12,2.48
MINNESOTA,2019,2,2.57
MINNESOTA,2019,3,2.71
MINNESOTA,2019,4,3.11
MINNESOTA,2019,5,2.95
MINNESOTA,2019,6,3.41
MINNESOTA,2019,7,3.13
MINNESOTA,2019,8,2.78
MINNESOTA,2019,9,2.26
